,DDM_total_melt,Q_Total,Qobs,DDM_smb,Q_COSIPY,COSIPY_smb,COSIPY_melt
2011-01-01,0.0,0.0,0.0,0.01,0.0,0.002,0.017
2011-01-02,0.0,0.0,0.0,0.004,0.0,0.002,0.0
2011-01-03,0.0,0.0,0.0,0.0,0.0,-0.001,0.0
2011-01-04,0.0,0.0,0.0,0.033,0.0,-0.007,0.0
2011-01-05,0.0,0.0,0.0,0.205,0.0,0.011,0.0
2011-01-06,0.0,0.0,0.0,0.021,0.0,0.005,0.003
2011-01-07,0.0,0.0,0.0,0.0,0.0,0.001,0.0
2011-01-08,0.0,0.0,0.0,0.005,0.0,0.0,0.0
2011-01-09,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2011-01-10,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2011-01-11,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2011-01-12,0.0,0.0,0.0,0.0,0.0,-0.001,0.0
2011-01-13,0.0,0.0,0.0,0.014,0.0,0.0,0.003
2011-01-14,0.0,0.0,0.0,0.0,0.0,0.001,0.003
2011-01-15,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2011-01-16,0.0,0.0,0.0,0.0,0.0,0.031,0.0
2011-01-17,0.0,0.0,0.0,0.0,0.0,0.014,0.006
2011-01-18,0.0,0.0,0.0,0.757,0.0,0.298,0.0
2011-01-19,0.0,0.0,0.0,0.222,0.0,0.013,0.0
2011-01-20,0.0,0.0,0.0,0.01,0.0,-0.002,0.0
2011-01-21,0.0,0.0,0.0,0.013,0.0,0.0,0.0
2011-01-22,0.0,0.0,0.0,0.013,0.0,-0.004,0.0
2011-01-23,0.0,0.0,0.0,0.113,0.0,0.011,0.008
2011-01-24,0.0,0.0,0.0,0.169,0.0,0.002,0.03
2011-01-25,0.0,0.0,0.0,0.756,0.0,0.081,0.536
2011-01-26,0.0,0.0,0.0,0.336,0.0,0.019,0.0
2011-01-27,0.0,0.0,0.0,0.006,0.0,0.001,0.0
2011-01-28,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2011-01-29,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2011-01-30,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2011-01-31,0.0,0.0,0.0,0.0,0.0,0.001,0.0
2011-02-01,0.0,0.0,0.0,0.031,0.0,0.008,0.0
2011-02-02,0.0,0.0,0.0,0.006,0.0,0.014,0.0
2011-02-03,0.0,0.0,0.0,0.416,0.0,0.665,0.0
2011-02-04,0.0,0.0,0.0,1.194,0.0,0.821,0.005
2011-02-05,0.0,0.0,0.0,2.419,0.0,3.141,0.0
2011-02-06,0.0,0.0,0.0,2.001,0.0,1.042,0.003
2011-02-07,0.0,0.0,0.0,1.2,0.0,1.252,0.0
2011-02-08,0.0,0.0,0.0,4.09,0.0,3.573,0.0
2011-02-09,0.0,0.0,0.0,0.028,0.0,0.012,0.059
2011-02-10,0.0,0.0,0.0,1.164,0.0,0.626,0.0
2011-02-11,0.0,0.0,0.0,0.088,0.0,0.042,0.0
2011-02-12,0.0,0.0,0.0,0.0,0.0,-0.003,0.0
2011-02-13,0.0,0.0,0.0,0.257,0.0,0.141,0.0
2011-02-14,0.0,0.0,0.0,0.196,0.0,0.015,0.0
2011-02-15,0.0,0.0,0.0,0.117,0.0,0.06,0.0
2011-02-16,0.0,0.0,0.0,0.002,0.0,0.001,0.0
2011-02-17,0.0,0.0,0.0,0.003,0.0,0.003,0.0
2011-02-18,0.0,0.0,0.0,0.0,0.0,0.007,0.0
2011-02-19,0.0,0.0,0.0,0.0,0.0,-0.003,0.0
2011-02-20,0.0,0.0,0.0,0.623,0.0,1.14,0.0
2011-02-21,0.0,0.0,0.0,1.764,0.0,1.238,0.0
2011-02-22,0.0,0.0,0.0,0.039,0.0,0.007,0.0
2011-02-23,0.0,0.0,0.0,0.006,0.0,0.008,0.0
2011-02-24,0.0,0.0,0.0,2.866,0.0,2.737,0.0
2011-02-25,0.0,0.0,0.0,0.088,0.0,0.021,0.0
2011-02-26,0.0,0.0,0.0,0.041,0.0,0.042,0.0
2011-02-27,0.0,0.0,0.0,0.124,0.0,0.094,0.0
2011-02-28,0.0,0.0,0.0,0.105,0.0,0.091,0.0
2011-03-01,0.0,0.0,0.0,0.0,0.0,0.005,0.0
2011-03-02,0.0,0.0,0.0,0.091,0.0,0.171,0.002
2011-03-03,0.0,0.0,0.0,1.279,0.0,0.961,0.0
2011-03-04,0.0,0.0,0.0,0.03,0.0,0.145,0.0
2011-03-05,0.0,0.0,0.0,0.574,0.0,0.471,0.042
2011-03-06,0.0,0.0,0.0,0.437,0.0,0.061,0.0
2011-03-07,0.0,0.0,0.0,0.048,0.0,0.092,0.0
2011-03-08,0.0,0.0,0.0,0.071,0.0,0.129,0.0
2011-03-09,0.0,0.0,0.0,0.258,0.0,0.167,0.01
2011-03-10,0.0,0.0,0.0,0.007,0.0,0.097,0.0
2011-03-11,0.0,0.0,0.0,0.012,0.0,0.109,0.006
2011-03-12,0.0,0.0,0.0,1.091,0.0,0.871,0.0
2011-03-13,0.0,0.0,0.0,0.054,0.0,0.061,0.0
2011-03-14,0.0,0.0,0.0,0.0,0.0,0.005,0.0
2011-03-15,0.0,0.0,0.0,0.059,0.0,0.124,0.0
2011-03-16,0.0,0.0,0.0,3.152,0.0,3.195,0.0
2011-03-17,0.0,0.0,0.0,0.015,0.0,0.029,0.0
2011-03-18,0.0,0.0,0.0,0.125,0.0,0.147,0.0
2011-03-19,0.0,0.0,0.0,0.377,0.0,0.24,0.0
2011-03-20,0.0,0.0,0.0,0.207,0.0,-0.119,0.286
2011-03-21,0.0,0.0,0.0,0.0,0.0,0.032,0.0
2011-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-23,0.0,0.0,0.0,0.0,0.0,0.03,0.0
2011-03-24,0.0,0.0,0.0,0.0,0.0,0.037,0.0
2011-03-25,0.0,0.0,0.0,0.0,0.0,0.032,0.0
2011-03-26,0.0,0.0,0.0,0.0,0.0,0.194,0.0
2011-03-27,0.0,0.0,0.0,0.0,0.0,0.091,0.062
2011-03-28,0.0,0.0,0.0,0.044,0.0,0.361,0.008
2011-03-29,0.0,0.0,0.0,0.412,0.0,-1.333,1.522
2011-03-30,0.0,0.0,0.0,0.125,0.0,-3.348,3.54
2011-03-31,0.0,0.0,0.0,0.428,0.0,-3.266,3.496
2011-04-01,0.0,0.0,0.0,0.596,0.0,-0.592,1.156
2011-04-02,0.0,0.0,0.0,0.008,0.0,0.386,0.003
2011-04-03,0.0,0.0,0.0,0.585,0.0,1.092,0.002
2011-04-04,0.0,0.0,0.0,14.935,0.0,16.234,0.0
2011-04-05,0.0,0.0,0.0,3.503,0.0,2.148,0.008
2011-04-06,0.0,0.0,0.0,0.14,0.0,0.008,0.002
2011-04-07,0.0,0.0,0.0,0.003,0.0,0.05,0.0
2011-04-08,0.0,0.0,0.0,0.0,0.0,0.021,0.0
2011-04-09,0.0,0.0,0.0,0.0,0.0,0.017,0.0
2011-04-10,0.0,0.0,0.0,0.0,0.0,0.057,0.0
2011-04-11,0.0,0.0,0.0,0.009,0.0,-0.741,0.932
2011-04-12,0.0,0.0,0.0,1.804,0.0,1.11,0.055
2011-04-13,0.0,0.0,0.0,0.002,0.0,0.016,0.0
2011-04-14,0.0,0.0,0.0,0.002,0.0,0.002,0.0
2011-04-15,0.0,0.0,0.0,0.018,0.0,0.001,0.0
2011-04-16,0.0,0.0,0.0,0.0,0.0,0.036,0.0
2011-04-17,0.0,0.0,0.0,0.0,0.0,0.31,0.095
2011-04-18,0.0,0.0,0.0,0.077,0.0,-4.201,4.508
2011-04-19,0.0,0.0,0.0,1.835,0.0,-0.907,2.595
2011-04-20,0.0,0.0,0.0,0.401,0.0,-2.373,2.703
2011-04-21,0.0,0.0,0.0,2.353,0.26,-0.369,2.305
2011-04-22,0.0,0.0,0.0,0.326,0.349,0.03,0.603
2011-04-23,0.0,0.0,0.0,0.003,0.499,-0.377,0.512
2011-04-24,0.0,0.0,0.0,0.247,0.594,-0.085,0.763
2011-04-25,0.0,0.001,0.0,0.477,1.274,-0.94,1.581
2011-04-26,2.612,2.617,0.0,-2.217,2.148,-2.205,2.854
2011-04-27,0.828,0.844,0.0,-0.165,2.18,-1.034,2.321
2011-04-28,0.0,0.032,0.0,2.888,1.612,1.58,1.625
2011-04-29,0.0,0.046,0.0,0.912,3.291,-2.505,3.55
2011-04-30,0.0,0.051,0.0,14.042,1.224,11.51,2.27
2011-05-01,0.0,0.049,0.0,7.116,0.0,7.058,0.062
2011-05-02,0.0,0.045,0.0,0.084,0.0,0.205,0.01
2011-05-03,0.0,0.041,0.0,0.0,0.0,-1.61,1.982
2011-05-04,0.0,0.039,0.0,0.028,0.0,0.418,0.042
2011-05-05,0.0,0.038,0.0,0.66,0.0,0.811,0.034
2011-05-06,0.0,0.037,0.0,2.028,0.677,-0.677,2.205
2011-05-07,0.0,0.036,0.0,0.181,1.413,-0.654,1.524
2011-05-08,0.0,0.034,0.0,3.352,2.676,1.525,2.184
2011-05-09,0.0,0.033,0.0,2.043,1.005,0.598,1.045
2011-05-10,0.0,0.032,0.0,0.784,2.545,-1.942,2.567
2011-05-11,0.0,0.03,0.0,2.635,2.301,-0.576,2.264
2011-05-12,0.0,0.029,0.0,0.505,3.224,-3.149,3.953
2011-05-13,0.0,0.028,0.0,5.973,0.736,4.8,0.849
2011-05-14,0.0,0.027,0.0,0.181,2.51,-2.131,2.52
2011-05-15,0.909,0.937,0.0,0.286,3.527,-2.684,3.743
2011-05-16,3.128,3.166,0.0,-2.643,4.202,-3.885,4.719
2011-05-17,0.0,0.057,0.0,8.112,3.803,2.052,5.134
2011-05-18,0.0,0.077,0.0,1.103,1.775,-0.657,1.76
2011-05-19,0.0,0.086,0.0,8.679,2.493,6.439,2.335
2011-05-20,0.0,0.083,0.0,8.217,0.774,6.782,1.763
2011-05-21,0.0,0.076,0.0,6.66,0.0,3.741,2.222
2011-05-22,0.0,0.07,0.0,0.01,0.0,-0.009,0.307
2011-05-23,0.0,0.067,0.0,0.118,0.0,0.106,0.005
2011-05-24,0.0,0.065,0.0,0.0,0.034,-0.033,0.23
2011-05-25,0.0,0.063,0.0,0.605,1.204,-0.463,1.365
2011-05-26,0.0,0.061,0.0,0.515,3.845,-5.647,6.436
2011-05-27,0.0,0.058,0.0,1.481,3.82,-4.186,5.418
2011-05-28,0.0,0.056,0.0,0.974,4.581,-3.141,3.791
2011-05-29,0.0,0.053,0.0,0.259,4.033,-4.087,4.369
2011-05-30,1.46,1.513,0.0,-0.772,4.679,-5.167,5.849
2011-05-31,2.483,2.544,0.0,-0.979,4.926,-5.114,6.392
2011-06-01,0.0,0.084,0.77,4.457,5.163,-2.99,5.962
2011-06-02,0.0,0.114,1.745,2.575,4.499,-4.821,6.467
2011-06-03,0.0,0.132,1.257,8.509,7.814,-0.107,7.827
2011-06-04,1.278,1.409,1.257,-0.973,8.935,-7.038,7.736
2011-06-05,1.909,2.039,1.257,-0.103,7.811,-8.116,10.296
2011-06-06,2.614,2.775,1.257,-1.897,11.473,-10.766,11.962
2011-06-07,0.0,0.259,0.77,5.063,10.462,-4.241,8.585
2011-06-08,0.0,0.415,0.77,3.408,12.272,-8.2,10.699
2011-06-09,0.0,0.578,1.257,4.476,9.972,-8.72,12.334
2011-06-10,0.0,0.699,1.257,4.505,13.888,-9.696,12.481
2011-06-11,4.609,5.381,0.77,-4.551,14.502,-14.692,15.218
2011-06-12,8.984,9.861,3.362,-8.984,14.569,-16.746,17.011
2011-06-13,7.246,8.395,14.909,-7.246,15.436,-15.5,17.049
2011-06-14,5.167,6.809,11.496,-4.335,17.277,-12.47,16.239
2011-06-15,1.702,3.961,6.313,2.242,16.202,-8.507,12.391
2011-06-16,2.303,5.126,7.57,2.294,19.022,-13.504,16.814
2011-06-17,1.459,4.68,6.313,3.835,26.663,-14.922,18.56
2011-06-18,1.322,4.806,6.928,6.549,10.342,-2.699,10.562
2011-06-19,0.749,4.463,6.313,7.846,18.244,-6.73,13.234
2011-06-20,0.974,4.935,6.313,3.517,23.384,-17.338,20.002
2011-06-21,2.986,7.176,5.697,-2.419,17.297,-15.775,16.541
2011-06-22,3.691,8.041,5.697,-3.248,18.88,-19.081,19.598
2011-06-23,1.154,5.594,5.697,-0.031,17.881,-17.346,17.902
2011-06-24,3.5,7.984,7.57,-3.057,19.502,-17.918,18.453
2011-06-25,9.749,14.295,10.162,-9.749,18.285,-17.372,17.85
2011-06-26,9.945,14.708,11.496,-9.945,18.951,-19.164,19.42
2011-06-27,2.137,7.336,5.697,2.287,18.937,-9.982,13.757
2011-06-28,3.719,9.421,8.211,-3.57,18.071,-14.657,15.64
2011-06-29,1.648,7.705,6.928,4.071,16.766,-7.421,16.29
2011-06-30,0.728,6.932,6.928,4.606,0.05,1.688,1.019
2011-07-01,3.189,9.398,7.57,-1.081,7.538,-0.142,10.334
2011-07-02,0.0,6.118,6.928,13.525,0.0,6.641,1.21
2011-07-03,0.0,5.93,4.516,8.266,0.0,2.697,4.619
2011-07-04,1.193,6.846,6.928,-1.11,0.015,-1.014,1.095
2011-07-05,5.144,10.516,8.853,-5.122,0.492,-2.057,2.116
2011-07-06,4.636,9.857,6.313,-3.885,11.266,-10.208,12.092
2011-07-07,3.877,9.11,7.57,-2.723,21.732,-17.624,19.001
2011-07-08,1.674,6.963,6.313,0.942,20.719,-14.418,15.833
2011-07-09,4.046,9.305,6.928,-3.674,17.873,-16.568,16.9
2011-07-10,4.103,9.224,6.313,-2.685,22.686,-21.411,22.192
2011-07-11,7.113,12.051,8.853,-7.113,19.033,-16.791,17.248
2011-07-12,9.502,14.259,11.496,-9.502,16.96,-16.594,16.874
2011-07-13,13.508,18.071,15.627,-13.508,18.157,-17.72,18.01
2011-07-14,12.537,16.879,17.039,-12.537,17.925,-17.747,18.228
2011-07-15,8.604,12.732,15.627,-8.604,21.082,-18.154,18.457
2011-07-16,4.858,8.845,13.523,-4.138,12.484,-10.804,12.826
2011-07-17,6.554,10.502,16.32,-6.554,31.124,-20.324,20.519
2011-07-18,7.877,11.841,17.757,-7.877,22.033,-20.706,20.904
2011-07-19,10.42,14.387,19.194,-10.42,19.182,-19.466,19.655
2011-07-20,10.885,14.801,17.757,-10.885,15.804,-16.12,16.932
2011-07-21,7.89,11.699,27.38,-7.89,16.922,-15.488,15.607
2011-07-22,8.26,11.934,21.375,-8.26,21.924,-16.658,17.277
2011-07-23,11.892,15.424,21.375,-11.892,18.197,-19.991,20.25
2011-07-24,11.263,14.647,23.608,-11.263,18.124,-18.134,18.412
2011-07-25,11.536,14.78,21.375,-11.536,17.251,-16.586,17.193
2011-07-26,6.859,9.993,12.163,-6.095,16.187,-11.156,14.305
2011-07-27,0.51,3.577,9.495,0.511,14.025,-9.312,10.874
2011-07-28,7.713,10.738,11.496,-7.445,14.988,-14.425,14.736
2011-07-29,11.623,14.592,15.627,-11.623,14.238,-12.031,12.814
2011-07-30,15.332,18.231,16.32,-15.332,17.26,-14.739,15.792
2011-07-31,17.409,20.262,19.194,-17.409,15.771,-14.127,14.792
2011-08-01,12.879,15.726,17.757,-12.879,9.957,-8.433,9.767
2011-08-02,5.904,8.772,15.627,-4.01,16.198,-13.339,15.535
2011-08-03,9.331,12.229,13.523,-9.166,17.07,-16.151,16.63
2011-08-04,16.114,19.015,18.476,-16.114,14.456,-13.92,14.391
2011-08-05,21.352,24.19,17.757,-21.352,14.822,-13.906,14.767
2011-08-06,18.951,21.661,19.194,-18.951,15.085,-14.311,14.966
2011-08-07,23.554,26.108,20.657,-23.554,14.574,-14.185,14.537
2011-08-08,20.964,23.373,14.909,-20.964,14.006,-13.648,14.168
2011-08-09,8.759,11.074,6.313,-7.878,10.929,-6.365,10.412
2011-08-10,6.217,8.524,4.516,-4.679,22.012,-18.365,19.389
2011-08-11,0.175,2.569,2.797,8.267,10.454,-0.986,8.242
2011-08-12,0.653,3.203,2.797,5.866,19.505,-13.504,17.324
2011-08-13,2.605,5.338,3.926,-0.36,18.302,-12.69,13.963
2011-08-14,0.518,3.404,3.362,5.314,19.625,-10.372,13.738
2011-08-15,3.986,6.957,5.107,-3.771,14.585,-14.162,14.241
2011-08-16,5.72,8.699,8.211,-5.72,17.197,-16.135,17.067
2011-08-17,5.548,8.468,9.495,-5.532,17.182,-16.367,16.876
2011-08-18,4.737,7.578,9.495,-3.845,16.833,-13.368,16.229
2011-08-19,6.769,9.575,10.162,-5.262,20.197,-16.162,17.037
2011-08-20,14.155,16.995,10.803,-14.155,15.496,-14.536,14.926
2011-08-21,12.066,14.949,10.803,-12.066,11.992,-11.531,12.103
2011-08-22,0.501,3.373,8.211,6.509,0.983,3.742,2.783
2011-08-23,2.341,5.172,12.163,-2.068,11.603,-10.728,11.272
2011-08-24,12.655,15.448,14.216,-12.655,13.512,-12.897,13.26
2011-08-25,19.305,22.047,15.627,-19.305,14.436,-12.186,12.507
2011-08-26,16.52,19.202,17.757,-16.52,14.623,-13.696,14.137
2011-08-27,11.326,13.972,16.32,-11.326,13.252,-7.067,12.097
2011-08-28,0.0,2.656,8.853,13.844,0.0,11.602,0.923
2011-08-29,0.0,2.67,8.853,10.844,0.0,6.115,2.353
2011-08-30,0.0,2.62,8.211,1.933,0.0,-1.867,3.11
2011-08-31,0.0,2.492,8.211,2.774,1.278,-3.667,5.44
2011-09-01,0.783,3.13,6.313,4.116,5.908,-3.136,7.771
2011-09-02,1.445,3.715,3.926,-1.032,11.906,-13.696,13.935
2011-09-03,2.933,5.244,3.362,-0.991,13.446,-8.722,11.025
2011-09-04,1.712,4.175,3.362,-0.987,11.781,-11.491,11.774
2011-09-05,0.086,2.747,3.362,4.642,10.76,-5.003,7.842
2011-09-06,0.0,2.812,3.362,0.313,10.286,-9.849,10.288
2011-09-07,2.04,4.901,3.362,-1.961,9.919,-9.724,9.919
2011-09-08,0.924,3.752,2.797,-0.357,7.931,-7.108,7.77
2011-09-09,2.111,4.869,3.362,-1.551,10.043,-9.497,10.037
2011-09-10,0.0,2.665,2.258,6.444,8.449,-2.677,7.902
2011-09-11,0.0,2.55,2.258,0.353,2.186,-1.925,2.397
2011-09-12,0.0,2.416,2.797,0.41,6.101,-5.426,6.119
2011-09-13,0.0,2.277,2.797,1.955,6.786,-5.238,6.537
2011-09-14,0.0,2.146,2.797,2.234,5.228,-3.446,5.27
2011-09-15,0.0,2.026,2.258,2.395,7.864,-5.424,7.205
2011-09-16,0.0,1.915,2.258,2.313,12.342,-8.015,9.904
2011-09-17,0.0,1.811,1.257,1.119,4.09,-2.836,4.088
2011-09-18,0.0,1.712,0.0,0.592,4.77,-3.862,4.771
2011-09-19,0.0,1.617,0.0,0.042,6.677,-6.192,6.681
2011-09-20,0.0,1.53,0.0,1.419,11.389,-9.499,10.433
2011-09-21,0.0,1.455,0.0,3.005,6.337,-4.06,6.372
2011-09-22,0.0,1.391,0.0,3.313,5.629,-2.375,5.661
2011-09-23,0.0,1.337,0.0,0.007,0.495,-0.381,0.688
2011-09-24,0.0,1.286,0.0,3.059,3.749,-1.365,3.689
2011-09-25,0.0,1.236,0.0,0.761,4.918,-4.243,4.934
2011-09-26,0.0,1.186,0.0,0.195,2.345,-1.574,2.345
2011-09-27,0.0,1.138,0.0,0.573,2.952,-2.307,2.957
2011-09-28,0.0,1.092,0.0,0.332,2.71,-2.101,2.713
2011-09-29,0.0,1.049,0.0,2.462,6.219,-3.718,5.936
2011-09-30,0.0,1.007,0.0,4.422,0.569,3.146,1.273
2011-10-01,0.0,0.967,0.0,0.506,0.86,-0.726,1.069
2011-10-02,0.0,0.928,0.0,0.095,1.609,-1.179,1.637
2011-10-03,0.0,0.891,0.0,0.0,3.315,-3.198,3.513
2011-10-04,0.0,0.855,0.0,0.03,4.131,-3.779,4.134
2011-10-05,0.0,0.821,0.0,0.0,4.154,-3.648,4.189
2011-10-06,0.0,0.788,0.0,0.596,4.838,-4.324,4.861
2011-10-07,0.0,0.757,0.0,0.432,5.735,-4.935,5.673
2011-10-08,0.0,0.726,0.0,0.863,3.336,-1.71,2.821
2011-10-09,0.0,0.697,0.0,14.431,3.202,13.444,3.122
2011-10-10,0.0,0.669,0.0,2.56,0.0,0.604,0.011
2011-10-11,0.0,0.643,0.0,1.11,0.0,0.967,0.0
2011-10-12,0.0,0.617,0.0,0.003,0.0,0.0,0.0
2011-10-13,0.0,0.592,0.0,0.0,0.0,-0.0,0.0
2011-10-14,0.0,0.569,0.0,0.0,0.0,-0.0,0.0
2011-10-15,0.0,0.546,0.0,0.004,0.0,0.011,0.0
2011-10-16,0.0,0.524,0.0,0.0,0.0,0.014,0.0
2011-10-17,0.0,0.503,0.0,0.001,0.0,-0.0,0.0
2011-10-18,0.0,0.483,0.0,0.01,0.0,-0.001,0.0
2011-10-19,0.0,0.464,0.0,0.046,0.0,0.006,0.004
2011-10-20,0.0,0.445,0.0,0.319,0.0,0.063,0.027
2011-10-21,0.0,0.427,0.0,5.526,0.0,5.238,0.0
2011-10-22,0.0,0.41,0.0,1.506,0.0,1.413,0.0
2011-10-23,0.0,0.394,0.0,0.027,0.0,0.007,0.002
2011-10-24,0.0,0.378,0.0,0.024,0.0,0.019,0.0
2011-10-25,0.0,0.363,0.0,0.007,0.0,0.016,0.0
2011-10-26,0.0,0.348,0.0,0.011,0.0,-0.274,0.3
2011-10-27,0.0,0.334,0.0,0.01,0.0,0.025,0.007
2011-10-28,0.0,0.321,0.0,0.105,0.0,0.191,0.006
2011-10-29,0.0,0.308,0.0,1.474,0.0,1.383,0.0
2011-10-30,0.0,0.296,0.0,1.951,0.0,1.165,0.189
2011-10-31,0.0,0.284,0.0,0.001,0.0,0.0,0.0
2011-11-01,0.0,0.273,0.0,0.014,0.0,0.007,0.0
2011-11-02,0.0,0.262,0.0,0.468,0.0,0.298,0.0
2011-11-03,0.0,0.251,0.0,0.026,0.0,-0.003,0.008
2011-11-04,0.0,0.241,0.0,0.046,0.0,-0.024,0.029
2011-11-05,0.0,0.232,0.0,0.026,0.0,0.007,0.0
2011-11-06,0.0,0.222,0.0,0.014,0.0,-0.014,0.019
2011-11-07,0.0,0.213,0.0,0.005,0.0,-0.014,0.0
2011-11-08,0.0,0.205,0.0,0.0,0.0,0.017,0.003
2011-11-09,0.0,0.197,0.0,0.08,0.0,-0.001,0.0
2011-11-10,0.0,0.189,0.0,0.121,0.0,-0.265,0.297
2011-11-11,0.0,0.181,0.0,0.026,0.0,-0.024,0.0
2011-11-12,0.0,0.174,0.0,0.008,0.0,-0.087,0.143
2011-11-13,0.0,0.167,0.0,0.006,0.0,-0.148,0.109
2011-11-14,0.0,0.16,0.0,0.008,0.0,0.036,0.01
2011-11-15,0.0,0.154,0.0,3.328,0.0,3.536,0.0
2011-11-16,0.0,0.148,0.0,0.444,0.0,0.119,0.006
2011-11-17,0.0,0.142,0.0,0.032,0.0,-0.024,0.031
2011-11-18,0.0,0.136,0.0,0.013,0.0,0.006,0.0
2011-11-19,0.0,0.131,0.0,0.023,0.0,0.013,0.0
2011-11-20,0.0,0.126,0.0,0.101,0.0,-0.124,0.14
2011-11-21,0.0,0.121,0.0,0.016,0.0,-0.345,0.366
2011-11-22,0.0,0.116,0.0,0.0,0.0,0.015,0.0
2011-11-23,0.0,0.111,0.0,0.009,0.0,0.009,0.004
2011-11-24,0.0,0.107,0.0,0.0,0.0,0.007,0.0
2011-11-25,0.0,0.102,0.0,0.169,0.0,0.033,0.003
2011-11-26,0.0,0.098,0.0,0.016,0.0,0.041,0.016
2011-11-27,0.0,0.094,0.0,0.281,0.0,0.038,0.001
2011-11-28,0.0,0.091,0.0,0.802,0.0,0.597,0.0
2011-11-29,0.0,0.087,0.0,0.058,0.0,0.017,0.001
2011-11-30,0.0,0.083,0.0,0.038,0.0,0.035,0.0
2011-12-01,0.0,0.08,0.0,0.004,0.0,-0.0,0.0
2011-12-02,0.0,0.077,0.0,0.04,0.0,0.002,0.008
2011-12-03,0.0,0.074,0.0,0.581,0.0,0.065,0.0
2011-12-04,0.0,0.071,0.0,0.028,0.0,0.009,0.034
2011-12-05,0.0,0.068,0.0,0.06,0.0,0.012,0.0
2011-12-06,0.0,0.065,0.0,0.051,0.0,0.005,0.0
2011-12-07,0.0,0.063,0.0,0.0,0.0,-0.0,0.0
2011-12-08,0.0,0.06,0.0,0.005,0.0,-0.002,0.0
2011-12-09,0.0,0.058,0.0,0.003,0.0,-0.063,0.0
2011-12-10,0.0,0.055,0.0,0.017,0.0,0.018,0.0
2011-12-11,0.0,0.053,0.0,0.021,0.0,0.005,0.0
2011-12-12,0.0,0.051,0.0,0.014,0.0,0.003,0.0
2011-12-13,0.0,0.049,0.0,0.491,0.0,0.101,0.0
2011-12-14,0.0,0.047,0.0,0.122,0.0,-0.018,0.028
2011-12-15,0.0,0.045,0.0,0.014,0.0,0.005,0.0
2011-12-16,0.0,0.043,0.0,0.06,0.0,0.001,0.0
2011-12-17,0.0,0.042,0.0,0.029,0.0,0.003,0.0
2011-12-18,0.0,0.04,0.0,0.005,0.0,-0.003,0.0
2011-12-19,0.0,0.038,0.0,0.066,0.0,-0.003,0.0
2011-12-20,0.0,0.037,0.0,0.328,0.0,-0.011,0.015
2011-12-21,0.0,0.035,0.0,0.0,0.0,0.0,0.0
2011-12-22,0.0,0.034,0.0,0.0,0.0,0.001,0.0
2011-12-23,0.0,0.033,0.0,0.0,0.0,-0.0,0.0
2011-12-24,0.0,0.031,0.0,0.0,0.0,-0.004,0.0
2011-12-25,0.0,0.03,0.0,0.0,0.0,0.0,0.0
2011-12-26,0.0,0.029,0.0,0.0,0.0,-0.0,0.0
2011-12-27,0.0,0.028,0.0,0.079,0.0,0.0,0.0
2011-12-28,0.0,0.027,0.0,0.002,0.0,0.021,0.0
2011-12-29,0.0,0.026,0.0,0.067,0.0,-0.015,0.074
2011-12-30,0.0,0.025,0.0,0.008,0.0,-0.01,0.005
2011-12-31,0.0,0.024,0.0,0.157,0.0,0.005,0.0
2012-01-01,0.0,0.023,0.0,0.015,0.0,0.0,0.0
2012-01-02,0.0,0.022,0.0,0.0,0.0,-0.015,0.003
2012-01-03,0.0,0.021,0.0,0.0,0.0,-0.028,0.011
2012-01-04,0.0,0.02,0.0,0.0,0.0,0.0,0.0
2012-01-05,0.0,0.019,0.0,0.056,0.0,0.0,0.0
2012-01-06,0.0,0.018,0.0,0.018,0.0,0.001,0.0
2012-01-07,0.0,0.018,0.0,0.021,0.0,-0.002,0.003
2012-01-08,0.0,0.017,0.0,0.001,0.0,0.0,0.0
2012-01-09,0.0,0.016,0.0,0.0,0.0,0.0,0.0
2012-01-10,0.0,0.016,0.0,0.0,0.0,-0.055,0.022
2012-01-11,0.0,0.015,0.0,0.147,0.0,0.023,0.0
2012-01-12,0.0,0.014,0.0,1.031,0.0,0.747,0.0
2012-01-13,0.0,0.014,0.0,0.026,0.0,0.001,0.0
2012-01-14,0.0,0.013,0.0,0.0,0.0,-0.001,0.0
2012-01-15,0.0,0.013,0.0,0.07,0.0,-0.006,0.006
2012-01-16,0.0,0.012,0.0,0.29,0.0,0.295,0.0
2012-01-17,0.0,0.012,0.0,0.5,0.0,0.107,0.015
2012-01-18,0.0,0.011,0.0,1.011,0.0,0.739,0.0
2012-01-19,0.0,0.011,0.0,0.216,0.0,0.055,0.0
2012-01-20,0.0,0.01,0.0,0.123,0.0,0.06,0.0
2012-01-21,0.0,0.01,0.0,0.059,0.0,0.048,0.014
2012-01-22,0.0,0.01,0.0,0.003,0.0,-0.0,0.0
2012-01-23,0.0,0.009,0.0,0.0,0.0,-0.0,0.0
2012-01-24,0.0,0.009,0.0,0.0,0.0,-0.0,0.0
2012-01-25,0.0,0.008,0.0,0.029,0.0,-0.016,0.004
